"",Unnamed: 0,target_user_id,twitter_handle,fib_index,total_reshares,Source,Type,Domain,Rating,Score,Country,Language,followers
666,666,39344374,DonaldJTrumpJr,83.0,55456.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
667,667,393956119,giga128daytoy,22.0,1243.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
668,668,397155014,News18Showsha,84.0,29291.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
669,669,39743812,EconomicTimes,26.0,8343.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
670,670,39844876,RWMaloneMD,83.0,304618.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
671,671,401659534,eatLocalGrown,NaN,NaN,https://twitter.com/eatLocalGrown,TWITTER,wisemindhealthybody.com,N,0.0,US,en,29813.0
672,672,402778053,MediaTakeoutTV,NaN,NaN,https://twitter.com/MediaTakeoutTV,TWITTER,mtonews.com,N,59.5,US,en,19376.0
673,673,4041824789,RSBNetwork,29.0,13535.0,https://twitter.com/rsbnetwork,TWITTER,rsbnetwork.com,N,10.0,US,en,964816.0
674,674,4081106480,realDailyWire,NaN,NaN,https://www.twitter.com/realdailywire,TWITTER,dailywire.com,N,49.5,US,en,2124057.0
675,675,40891771,WhitlockJason,21.0,2556.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
676,676,41160276,prageru,44.0,8900.0,https://twitter.com/prageru,TWITTER,prageru.com,N,57.0,US,en,985405.0
677,677,4127951894,newsbreakApp,NaN,NaN,https://twitter.com/newsbreakApp,TWITTER,newsbreak.com,N,12.5,US,en,55866.0
678,678,414962189,MintPressNews,NaN,NaN,https://twitter.com/MintPressNews,TWITTER,mintpressnews.com,N,22.5,US,en,211209.0
679,679,41634520,seanhannity,NaN,NaN,https://twitter.com/SeanHannity,TWITTER,hannity.com,N,39.5,US,en,6505847.0
680,680,4165642155,CRRJA5,42.0,17557.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
681,681,4183248796,realDennisLynch,NaN,NaN,https://twitter.com/realdennislynch,TWITTER,dennismichaellynch.com,N,30.0,US,en,39362.0
682,682,42320186,WorldTribune,NaN,NaN,https://twitter.com/worldtribune?lang=en,TWITTER,worldtribune.com,N,20.0,US,en,1330.0
683,683,4239551,amuse,53.0,51321.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
684,684,423972447,DailyClout,NaN,NaN,https://twitter.com/dailyclout,TWITTER,dailyclout.io,N,17.5,US,en,49545.0
685,685,42732678,BCNbcn,NaN,NaN,https://twitter.com/BCNbcn,TWITTER,breakingchristiannews.com,N,44.5,US,en,7060.0
686,686,42769016,AAPSonline,NaN,NaN,https://twitter.com/aapsonline,TWITTER,aapsonline.org,N,15.0,US,en,44961.0
687,687,428718110,21stCenturyWire,NaN,NaN,https://twitter.com/21stCenturyWire,TWITTER,21stcenturywire.com,N,17.5,US,en,19421.0
688,688,429091729,amer_pregnancy,NaN,NaN,https://twitter.com/amer_pregnancy,TWITTER,americanpregnancy.org,N,50.0,US,en,4613.0
689,689,42958086,NewsRescue,NaN,NaN,https://www.twitter.com/newsrescue,TWITTER,newsrescue.com,N,17.5,US,en,3904.0
690,690,43969372,worldnetdaily,NaN,NaN,https://www.twitter.com/worldnetdaily,TWITTER,wnd.com,N,17.5,US,en,65983.0
691,691,44196397,elonmusk,32.0,563488.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
692,692,442934291,TheAltDaily,NaN,NaN,https://twitter.com/thealtdaily,TWITTER,thealternativedaily.com,N,20.0,US,en,8786.0
693,693,4436681533,joinvaxxter,NaN,NaN,https://twitter.com/joinvaxxter,TWITTER,vaxxter.com,N,35.0,US,en,64.0
694,694,44945327,Franklin_Graham,22.0,12655.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
695,695,454232867,SGTreport,NaN,NaN,https://twitter.com/sgtreport?lang=en,TWITTER,sgtreport.com,N,0.0,US,en,126935.0
696,696,457984599,BreitbartNews,NaN,NaN,https://twitter.com/BreitbartNews,TWITTER,breitbart.com,N,49.5,US,en,2082615.0
697,697,46078438,MaajidNawaz,23.0,2828.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
698,698,46303458,paulbenedict7,25.0,2234.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
699,699,466864852,BoSnerdley,84.0,60610.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
700,700,4675561130,OnlinePatriots,NaN,NaN,https://twitter.com/OnlinePatriots,TWITTER,patriotjournal.org,N,54.5,US,en,8393.0
702,702,469194846,TwitchyTeam,NaN,NaN,https://www.twitter.com/twitchyteam,TWITTER,twitchy.com,N,52.0,US,en,237219.0
703,703,4717892303,V_of_Europe,NaN,NaN,https://twitter.com/V_of_Europe,TWITTER,voiceofeurope.com,N,15.0,US,en,182337.0
704,704,47253057,RogerJStoneJr,47.0,15422.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
705,705,47293791,w_terrence,44.0,27125.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
706,706,475119104,WakingTimes,NaN,NaN,https://twitter.com/wakingtimes,TWITTER,wakingtimes.com,N,17.5,US,en,9743.0
707,707,4765364386,ChuckCallesto,34.0,124949.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
709,709,480191875,XZFCTH1005,23.0,3391.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
710,710,4826563611,TheGrayzoneNews,24.0,6993.0,https://twitter.com/TheGrayzoneNews,TWITTER,thegrayzone.com,N,17.5,US,en,303546.0
711,711,48351615,TFL1728,22.0,2171.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
712,712,48463582,imjustasteph,22.0,1767.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
713,713,486289771,GrabienMedia,NaN,NaN,https://twitter.com/grabienmedia,TWITTER,grabien.com,N,44.5,US,en,10422.0
714,714,487118986,XHNews,NaN,NaN,https://twitter.com/XHNews,TWITTER,english.news.cn,N,7.5,US,en,11979057.0
715,715,487600344,Bipartisanism,23.0,3441.0,https://twitter.com/bipartisanism,TWITTER,bipartisanreport.com,N,57.5,US,en,135795.0
716,716,488825725,nbreavington,108.0,83957.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717,717,49616273,globaltimesnews,52.0,13251.0,https://twitter.com/globaltimesnews,TWITTER,globaltimes.cn,N,39.5,US,en,1892826.0
718,718,4970411,AJEnglish,NaN,NaN,https://twitter.com/ajenglish,TWITTER,aljazeera.com,N,52.0,US,en,8797371.0
719,719,498223316,cdalerts,NaN,NaN,https://twitter.com/cdalerts,TWITTER,conservative-daily.com,N,7.5,US,en,1654.0
720,720,499154896,alexbruesewitz,21.0,3741.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
721,721,50434933,LifeNewsHQ,113.0,82886.0,https://twitter.com/LifeNewsHQ,TWITTER,lifenews.com,N,17.5,US,en,324170.0
722,722,504421694,Strange_Sounds,NaN,NaN,https://twitter.com/strange_sounds,TWITTER,strangesounds.org,N,25.0,US,en,11432.0
723,723,50769180,IngrahamAngle,NaN,NaN,https://twitter.com/IngrahamAngle,TWITTER,lauraingraham.com,N,39.5,US,en,4716094.0
724,724,51241418,taradublinrocks,28.0,3620.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
725,725,523248016,jsolomonReports,146.0,75691.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
726,726,52404889,WestonAPrice,NaN,NaN,https://twitter.com/WestonAPrice,TWITTER,westonaprice.org,N,30.0,US,en,38167.0
727,727,532048883,EasternHerald,NaN,NaN,https://twitter.com/easternherald/,TWITTER,easternherald.com,N,5.0,US,en,560.0
728,728,532602984,realMaryFanning,NaN,NaN,https://x.com/realMaryFanning?s=20,TWITTER,theamericanreport.org,N,7.5,US,en,7990.0
729,729,534023,alx,24.0,34290.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
730,730,537709549,LauraLoomer,50.0,17238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
731,731,537959685,justworldtweets,NaN,NaN,https://twitter.com/justworldtweets?s=21,TWITTER,just-international.org,N,30.0,US,en,282.0
732,732,542962969,hrkbenowen,61.0,33204.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
733,733,55329156,RNCResearch,35.0,10445.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
734,734,55580205,drsircus,NaN,NaN,https://twitter.com/drsircus,TWITTER,drsircus.com,N,27.5,US,en,2228.0
735,735,556019936,FPPTim,NaN,NaN,https://twitter.com/FPPTim,TWITTER,thewashingtonstandard.com,N,17.5,US,en,4056.0
736,736,56644534,CCTV,NaN,NaN,https://twitter.com/CCTV,TWITTER,english.cctv.com,N,44.5,US,en,1030261.0
737,737,567289542,Saudi_Gazette,NaN,NaN,https://twitter.com/Saudi_Gazette,TWITTER,saudigazette.com.sa,N,44.5,US,en,521726.0
738,738,58579942,mattgaetz,35.0,33148.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
739,739,586707638,SidneyPowell1,41.0,25650.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
740,740,588703829,sneako,28.0,4316.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
741,741,592730371,JackPosobiec,73.0,61336.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
742,742,594886554,TheLastRefuge2,89.0,28765.0,https://twitter.com/TheLastRefuge2,TWITTER,theconservativetreehouse.com,N,20.0,US,en,242107.0
743,743,595644255,ClashDailyCom,NaN,NaN,https://twitter.com/clashdailycom,TWITTER,clashdaily.com,N,42.0,US,en,54.0
744,744,59824808,RossRosenfeld,22.0,3945.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
745,745,598623415,srbininfo,NaN,NaN,https://x.com/srbininfo?s=20,TWITTER,srbin.info,N,12.5,US,en,15238.0
746,746,601535938,RealMattCouch,119.0,70270.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
747,747,604632375,wellbeingjourna,NaN,NaN,https://twitter.com/wellbeingjourna,TWITTER,wellbeingjournal.com,N,40.0,US,en,761.0
748,748,606400487,Church_Militant,NaN,NaN,https://twitter.com/Church_Militant,TWITTER,churchmilitant.com,N,35.0,US,en,53139.0
749,749,60698597,Consortiumnews,NaN,NaN,https://twitter.com/Consortiumnews,TWITTER,consortiumnews.com,N,47.5,US,en,75674.0
750,750,609244293,Hamletgarcia17,80.0,18271.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
751,751,62329139,USAWatchdog,NaN,NaN,https://twitter.com/usawatchdog,TWITTER,usawatchdog.com,N,25.0,US,en,37044.0
752,752,62957739,eduardomenoni,20.0,2019.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
753,753,635928417,USA_Anne711,37.0,4392.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
754,754,64643056,RT_com,20.0,1335.0,https://twitter.com/rt_com,TWITTER,rt.com,N,20.0,US,en,3180498.0
755,755,69156861,TheChiefNerd,72.0,164289.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
756,756,69172612,arabnews,NaN,NaN,https://twitter.com/arabnews,TWITTER,arabnews.com,N,44.5,US,en,502115.0
757,757,702582536397070337,awarenessactcom,NaN,NaN,https://twitter.com/awarenessactcom,TWITTER,awarenessact.com,N,57.5,US,en,617.0
758,758,702608032845451264,RealGeoEngWatch,NaN,NaN,https://twitter.com/RealGeoEngWatch,TWITTER,geoengineeringwatch.org,N,30.0,US,en,21328.0
759,759,70340615,AdonisGeorgiadi,21.0,1442.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
760,760,70355674,ashoswai,31.0,4435.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
761,761,71869296,wattsupwiththat,20.0,2306.0,https://twitter.com/wattsupwiththat,TWITTER,wattsupwiththat.com,N,22.5,US,en,41406.0
762,762,71880823,Cubanoselmundo,NaN,NaN,https://twitter.com/Cubanoselmundo,TWITTER,cubanosporelmundo.com,N,57.5,US,en,114248.0
763,763,721820969690468352,MustReadAlaska,NaN,NaN,https://twitter.com/MustReadAlaska,TWITTER,mustreadalaska.com,N,49.5,US,en,3133.0
764,764,722528529716383744,ACTBrigitte,58.0,20482.0,https://twitter.com/ACTBrigitte,TWITTER,brigittegabriel.com,N,50.0,US,en,1048870.0
765,765,729676086632656900,TeamTrump,21.0,7996.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
766,766,730074470010982402,wonderworld2016,32.0,2707.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
767,767,734315151919218688,DOYOUNG__21,33.0,10823.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
768,768,73572581,beforeitsnews,NaN,NaN,https://twitter.com/beforeitsnews,TWITTER,beforeitsnews.com,N,0.0,US,en,64799.0
769,769,737749833281216512,chicago_wire,NaN,NaN,https://twitter.com/chicago_wire,TWITTER,westcooknews.com,N,49.5,US,en,532.0
770,770,739610364975808513,paulsperry_,20.0,34067.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
771,771,74672763,LiberatedCit,36.0,4532.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
772,772,747854342334480385,vgclements1,54.0,28657.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
773,773,749016639287414784,theamgreatness,NaN,NaN,https://twitter.com/theamgreatness,TWITTER,amgreatness.com,N,42.0,US,en,42216.0
774,774,75441707,WEEKLYBLITZ,NaN,NaN,https://twitter.com/WEEKLYBLITZ?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,TWITTER,weeklyblitz.net,N,12.5,US,en,960.0
775,775,754523975867244544,NewsFromCCT,NaN,NaN,https://twitter.com/NewsFromCCT,TWITTER,clarkcountytoday.com,N,57.0,US,en,2279.0
776,776,757832485,realLizUSA,56.0,10373.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
777,777,7597712,PJMedia_com,NaN,NaN,https://www.twitter.com/PJMedia_com,TWITTER,pjmedia.com,N,27.5,US,en,64563.0
778,778,759821534684905472,SvidokInfo,NaN,NaN,https://twitter.com/SvidokInfo,TWITTER,svidok.info,N,57.5,US,en,58.0
779,779,761597234530152450,LawrenceSellin,21.0,1428.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
780,780,765255265503543296,ProfMJCleveland,42.0,7081.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
781,781,76650226,djockers5,NaN,NaN,https://twitter.com/djockers5,TWITTER,drjockers.com,N,20.0,US,en,2088.0
782,782,770700673688088577,_HealingOracle_,NaN,NaN,https://twitter.com/_HealingOracle_,TWITTER,healingoracle.ch,N,20.0,US,en,368.0
783,783,772767795788546048,SANAEnOfficial,NaN,NaN,https://twitter.com/SANAEnOfficial,TWITTER,sana.sy,N,7.5,US,en,8720.0
784,784,774893842780696577,TheGoldWaterUS,NaN,NaN,https://twitter.com/thegoldwaterUS,TWITTER,thegoldwater.com,N,20.0,US,en,12964.0
785,785,778763106289758208,JennaEllisEsq,31.0,7653.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
786,786,77918673,StopTechnocracy,20.0,1461.0,https://twitter.com/stoptechnocracy,TWITTER,technocracy.news,N,32.5,US,en,20563.0
787,787,779657810405654528,TehranTimes79,NaN,NaN,https://twitter.com/TehranTimes79,TWITTER,tehrantimes.com,N,7.5,US,en,42883.0
788,788,782018153207431168,ChildrensHD,83.0,35020.0,https://twitter.com/childrenshd,TWITTER,childrenshealthdefense.org,N,17.5,US,en,215286.0
789,789,785297462810378240,lovetocook12345,41.0,5150.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
790,790,78630413,RobertoCarlo14,37.0,4847.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
791,791,789598902,livelovefruit,NaN,NaN,https://twitter.com/livelovefruit,TWITTER,livelovefruit.com,N,59.5,US,en,1980.0
792,792,791141046054944769,210observer,NaN,NaN,https://twitter.com/210observer,TWITTER,saobserver.com,N,39.5,US,en,332.0
793,793,791278480935817217,tagDivOfficial,NaN,NaN,https://www.twitter.com/tagdivofficial,TWITTER,weboff.us,N,52.0,US,en,3938.0
794,794,798168879293956096,TheNorthStar,NaN,NaN,https://twitter.com/TheNorthStar,TWITTER,thenorthstar.com,N,49.5,US,en,72179.0
795,795,800101436642050048,Leyh___Brian,41.0,8449.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
796,796,800983787945357312,picphysicians,NaN,NaN,https://twitter.com/picphysicians,TWITTER,physiciansforinformedconsent.org,N,39.5,US,en,109986.0
797,797,806344552718045184,drsimonegold,NaN,NaN,https://twitter.com/drsimonegold,TWITTER,americasfrontlinedoctors.org,N,17.5,US,en,780437.0
798,798,806347865073315844,DFBHarvard,21.0,1529.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
800,800,806611837693415428,allnewspipeline,NaN,NaN,https://twitter.com/allnewspipeline,TWITTER,allnewspipeline.com,N,7.5,US,en,190.0
801,801,808080314,rumblevideo,20.0,14231.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
802,802,80857088,NVICLoeDown,NaN,NaN,https://twitter.com/NVICLoeDown,TWITTER,nvic.org,N,12.5,US,en,22628.0
803,803,810055220,ProudElephantUS,36.0,44057.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
804,804,811972460560019456,republic,29.0,11372.0,https://twitter.com/republic,TWITTER,republicworld.com,N,39.5,US,en,2851612.0
805,805,812043847433916416,Krieger66362259,30.0,10369.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
806,806,812230714632663040,GreenWWarriors,NaN,NaN,https://twitter.com/GreenWWarriors,TWITTER,greenworldwarriors.com,N,57.5,US,en,895.0
807,807,813279088865644544,IrnaEnglish,NaN,NaN,https://twitter.com/IrnaEnglish,TWITTER,en.irna.ir,N,7.5,US,en,56731.0
808,808,814509223551737856,Tamama0306,45.0,10776.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
809,809,814858130978996224,UpliftingToday,NaN,NaN,https://www.twitter.com/UpliftingToday,TWITTER,upliftingtoday.com,N,50.0,US,en,37.0
810,810,816624933908320256,lukkana851,20.0,925.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
811,811,818948638890217473,RepMattGaetz,24.0,28210.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
812,812,821095705724866560,TheTNStar,NaN,NaN,https://twitter.com/thetnstar,TWITTER,theconnecticutstar.com,N,40.0,US,en,5210.0
813,813,822547465874378752,TrumpTrackerJP,22.0,1431.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
814,814,828800194355437573,209TimesCA,NaN,NaN,https://twitter.com/209TimesCA,TWITTER,209times.com,N,39.5,US,en,8365.0
815,815,830237549268447233,AmericaDefiant,NaN,NaN,https://twitter.com/AmericaDefiant,TWITTER,defiantamerica.com,N,39.5,US,en,1331.0
816,816,830735349206904833,Guardemocracy,NaN,NaN,https://twitter.com/Guardemocracy,TWITTER,theguardiansofdemocracy.com,N,50.0,US,en,328.0
817,817,831088844657135617,dramapotatoe,95.0,35143.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
818,818,836643708313403393,RedBlueDivide,NaN,NaN,https://twitter.com/RedBlueDivide,TWITTER,redbluedivide.com,N,32.0,US,en,50.0
819,819,836747320494436352,USTruthWire,NaN,NaN,https://twitter.com/ustruthwire?lang=en,TWITTER,conservativewiredaily.com,N,50.0,US,en,201.0
820,820,839188766208245761,LosAngelesBlade,NaN,NaN,https://twitter.com/LosAngelesBlade,TWITTER,losangelesblade.com,N,49.5,US,en,1926.0
821,821,841489249157468161,DemocracyDocket,NaN,NaN,https://twitter.com/DemocracyDocket,TWITTER,democracydocket.com,N,39.5,US,en,379363.0
822,822,845728536,remnantnews,NaN,NaN,https://twitter.com/remnantnews,TWITTER,remnantnewspaper.com,N,17.5,US,en,39419.0
823,823,845945503275610113,jjarchiv,52.0,17793.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
824,824,846315486,ntdtv_english,NaN,NaN,https://twitter.com/ntdtv_english,TWITTER,ntdnews.com,N,44.5,US,en,528.0
825,825,850036892,Project_Veritas,42.0,314585.0,https://twitter.com/Project_Veritas,TWITTER,projectveritas.com,N,44.5,US,en,1158707.0
826,826,850425860800692225,ICANdecide,NaN,NaN,https://twitter.com/ICANdecide,TWITTER,icandecide.org,N,12.5,US,en,64394.0
827,827,851985789072408576,HighWireTalk,37.0,5324.0,https://twitter.com/highwiretalk,TWITTER,thehighwire.com,N,22.5,US,en,197358.0
828,828,854040512080293888,CubitaNow,NaN,NaN,https://twitter.com/CubitaNow,TWITTER,cubitanow.com,N,57.5,US,en,26695.0
829,829,856590732907433985,robinmonotti,21.0,22791.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
830,830,856991644134068224,bigleaguepol,NaN,NaN,https://twitter.com/BigLeaguePol,TWITTER,bigleaguepolitics.com,N,12.5,US,en,66477.0
831,831,857978774469529601,DollArntzen,30.0,21253.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
832,832,85891421,YourBlackWorld,NaN,NaN,https://twitter.com/yourblackworld,TWITTER,yourblackworld.net,N,39.5,US,en,30484.0
833,833,859409582426251269,emeriticus,24.0,3059.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
834,834,86096628,NewAmericanMag,NaN,NaN,https://twitter.com/NewAmericanMag,TWITTER,thenewamerican.com,N,47.0,US,en,16217.0
835,835,861546890147487744,dilireba_,21.0,1159.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
836,836,864813532407361536,faithfamilyusa,NaN,NaN,https://www.twitter.com/FaithFamilyUSA,TWITTER,faithfamilyamerica.com,N,39.5,US,en,15.0
837,837,867759412198477829,SoShareThis,NaN,NaN,https://twitter.com/SoShareThis,TWITTER,sosharethis.com,N,49.5,US,en,16.0
838,838,870283075,HealthyFood999,NaN,NaN,https://twitter.com/healthyfood999,TWITTER,healthyfoodhouse.com,N,20.0,US,en,1905.0
839,839,872152117,DaisyLuther,NaN,NaN,https://twitter.com/DaisyLuther,TWITTER,theorganicprepper.com,N,20.0,US,en,2908.0
840,840,875856268056969216,DC_Draino,52.0,298996.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
841,841,878284831,OccupyDemocrats,125.0,51507.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
842,842,878301356532146176,Providr,NaN,NaN,https://www.twitter.com/providr,TWITTER,providr.com,N,59.5,US,en,199.0
843,843,878361393312956416,GeopoliticaEcon,NaN,NaN,https://twitter.com/GeopoliticaEcon,TWITTER,geopoliticaleconomy.com,N,17.5,US,en,39487.0
844,844,8793352,brandootr,29.0,2153.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
845,845,883382034638540803,freetelegraph,NaN,NaN,https://twitter.com/freetelegraph,TWITTER,freetelegraph.com,N,39.5,US,en,33219.0
846,846,888492016010764288,fordmb1,20.0,1352.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
847,847,889344030781452290,CovertActionMag,NaN,NaN,https://twitter.com/CovertActionMag,TWITTER,covertactionmagazine.com,N,25.0,US,en,15269.0
848,848,890966759485788160,ConDailyPost,NaN,NaN,https://twitter.com/ConDailyPost/,TWITTER,conservativedailypost.com,N,5.0,US,en,687.0
849,849,893872174867656706,PoliticalDig,NaN,NaN,https://twitter.com/PoliticalDig,TWITTER,politicaldig.com,N,39.5,US,en,408.0
850,850,89485180,fpmag,NaN,NaN,https://twitter.com/fpmag,TWITTER,frontpagemag.com,N,30.0,US,en,11676.0
851,851,895286614431346688,Lowcountry1Girl,27.0,1712.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
852,852,898759943393816576,MyDCPatriot,NaN,NaN,https://x.com/MyDCPatriot?s=20,TWITTER,thedcpatriot.com,N,0.0,US,en,46528.0
853,853,898759943393816576,americafirstmg,31.0,4124.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
854,854,900346289044414464,republic_glitz,35.0,15174.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
855,855,902178672626593793,TommyPigott,41.0,6577.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
856,856,905092134,dailyhealthpost,NaN,NaN,https://twitter.com/dailyhealthpost,TWITTER,dailyhealthpost.com,N,20.0,US,en,9353.0
857,857,905153319253004288,groth1945,34.0,2543.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
858,858,905473078070738947,Eunhae0404_1510,57.0,9691.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
859,859,908716191614738432,maineexaminer,NaN,NaN,https://twitter.com/maineexaminer,TWITTER,maineexaminer.com,N,47.0,US,en,45.0
860,860,910321692995600385,soonyunqi,31.0,2902.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
861,861,911279861229948933,NVSenateUpdates,NaN,NaN,https://twitter.com/NVSenateUpdates/,TWITTER,nevadasenateupdates.com,N,37.0,US,en,169.0
862,862,91202632,ukcolumn,39.0,5477.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
863,863,912743253828624384,thetechstartups,NaN,NaN,https://twitter.com/thetechstartups,TWITTER,techstartups.com,N,44.5,US,en,814.0
864,864,91552706,20minut_zh,NaN,NaN,https://x.com/20minut_zh?s=20,TWITTER,zt.20minut.ua,N,55.0,US,en,304.0
865,865,91583544,NickAdamsinUSA,NaN,NaN,https://twitter.com/nickadamsinusa,TWITTER,nickadamsusa.com,N,44.5,US,en,547210.0
866,866,917259934940704768,humanrights_ir,NaN,NaN,https://twitter.com/humanrights_ir,TWITTER,humanrights.eadl.ir,N,15.0,US,en,291.0
867,867,91726226,SMObserved,NaN,NaN,https://twitter.com/smobserved,TWITTER,smobserved.com,N,37.0,US,en,1702.0
868,868,91882544,DineshDSouza,59.0,53487.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
869,869,923598564206530560,RPLibertyReport,NaN,NaN,https://x.com/RPLibertyReport?s=20,TWITTER,ronpaullibertyreport.com,N,35.0,US,en,3228.0
871,871,926729971858595841,TWPundit,NaN,NaN,https://www.twitter.com/twpundit,TWITTER,thewashingtonpundit.com,N,37.5,US,en,34184.0
872,872,928095381203881985,2ADaily,NaN,NaN,https://twitter.com/2ADaily,TWITTER,secondamendmentdaily.com,N,12.5,US,en,135.0
873,873,934049237628841984,AKA_RealDirty,29.0,4987.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
874,874,934399189,Ruptly,NaN,NaN,https://twitter.com/Ruptly,TWITTER,ruptly.tv,N,12.5,US,en,112065.0
875,875,935942321756966912,RealAmVoice,62.0,25013.0,https://twitter.com/RealAmVoice,TWITTER,americasvoice.news,N,25.0,US,en,245123.0
876,876,937799852276064256,patriot_raging,NaN,NaN,https://twitter.com/patriot_raging,TWITTER,americanpatriot.news,N,57.0,US,en,77.0
877,877,938687642,NewAgeBDcom,NaN,NaN,https://twitter.com/NewAgeBDcom,TWITTER,newagebd.net,N,35.0,US,en,103742.0
878,878,94120026,naoyafujiwara,65.0,14886.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
879,879,943170877071470592,statesnewsroom,NaN,NaN,https://twitter.com/statesnewsroom,TWITTER,newsfromthestates.com,N,57.0,US,en,16420.0
